$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$throughput
3,10,18,10,1.00E+06,1.00E+05,12179
3,10,18,10,2.00E+06,1000,11141
3,10,18,10,2.00E+06,10000,11548
3,10,18,10,2.00E+06,1.00E+05,12314
3,10,18,10,1.00E+07,1000,11533
3,10,18,10,1.00E+07,10000,10362
3,10,18,10,1.00E+07,1.00E+05,11314
3,10,18,60,1.00E+05,1000,12431
3,10,18,60,1.00E+05,10000,11448
3,10,18,60,1.00E+05,1.00E+05,12001
3,10,18,60,1.00E+06,1000,11292
3,10,18,60,1.00E+06,10000,11308
3,10,18,60,1.00E+06,1.00E+05,11129
3,10,18,60,2.00E+06,1000,11400
3,10,18,60,2.00E+06,10000,11405
3,10,18,60,2.00E+06,1.00E+05,11898
3,10,18,60,1.00E+07,1000,11057
3,10,18,60,1.00E+07,10000,10841
3,10,18,60,1.00E+07,1.00E+05,11203
3,10,18,120,1.00E+05,1000,11873
3,10,18,120,1.00E+05,10000,11857
3,10,18,120,1.00E+05,1.00E+05,11747
3,10,18,120,1.00E+06,1000,11929
3,10,18,120,1.00E+06,10000,10801
3,10,18,120,1.00E+06,1.00E+05,10996
3,10,18,120,2.00E+06,1000,12017
3,10,18,120,2.00E+06,10000,11994
3,10,18,120,2.00E+06,1.00E+05,10802
3,10,18,120,1.00E+07,1000,10670
3,10,18,120,1.00E+07,10000,10464
3,10,18,120,1.00E+07,1.00E+05,10904
3,10,18,300,1.00E+05,1000,10631
3,10,18,300,1.00E+05,10000,12359
3,10,18,300,1.00E+05,1.00E+05,11709
3,10,18,300,1.00E+06,1000,11381
3,10,18,300,1.00E+06,10000,11873
3,10,18,300,1.00E+06,1.00E+05,12078
3,10,18,300,2.00E+06,1000,11389
3,10,18,300,2.00E+06,10000,11582
3,10,18,300,2.00E+06,1.00E+05,11708
3,10,18,300,1.00E+07,1000,9668.2
3,10,18,300,1.00E+07,10000,10970
3,10,18,300,1.00E+07,1.00E+05,11212
3,100,1,1,1.00E+05,1000,7253.2
3,100,1,1,1.00E+05,10000,761.47
3,100,1,1,1.00E+05,1.00E+05,84.625
3,100,1,1,1.00E+06,1000,6804.4
3,100,1,1,1.00E+06,10000,761.06
3,100,1,1,1.00E+06,1.00E+05,85.4
3,100,1,1,2.00E+06,1000,7001.1
3,100,1,1,2.00E+06,10000,749.62
3,100,1,1,2.00E+06,1.00E+05,81.882
3,100,1,1,1.00E+07,1000,6750.6
3,100,1,1,1.00E+07,10000,764.06
3,100,1,1,1.00E+07,1.00E+05,87.375
3,100,1,10,1.00E+05,1000,6796.9
3,100,1,10,1.00E+05,10000,769.29
3,100,1,10,1.00E+05,1.00E+05,81.75
3,100,1,10,1.00E+06,1000,6926.5
3,100,1,10,1.00E+06,10000,851.81
3,100,1,10,1.00E+06,1.00E+05,72.188
3,100,1,10,2.00E+06,1000,6276.4
3,100,1,10,2.00E+06,10000,809.5
3,100,1,10,2.00E+06,1.00E+05,89.333
3,100,1,10,1.00E+07,1000,6910.2
3,100,1,10,1.00E+07,10000,719.69
3,100,1,10,1.00E+07,1.00E+05,81.312
3,100,1,60,1.00E+05,1000,6626.7
3,100,1,60,1.00E+05,10000,787.06
3,100,1,60,1.00E+05,1.00E+05,81.5
3,100,1,60,1.00E+06,1000,6650.8
3,100,1,60,1.00E+06,10000,690.75
3,100,1,60,1.00E+06,1.00E+05,79.688
3,100,1,60,2.00E+06,1000,6322.4
3,100,1,60,2.00E+06,10000,769.75
3,100,1,60,2.00E+06,1.00E+05,74.938
3,100,1,60,1.00E+07,1000,6662.6
3,100,1,60,1.00E+07,10000,834.81
3,100,1,60,1.00E+07,1.00E+05,90.529
3,100,1,120,1.00E+05,1000,6936.2
3,100,1,120,1.00E+05,10000,780.12
3,100,1,120,1.00E+05,1.00E+05,82.133
3,100,1,120,1.00E+06,1000,6787.4
3,100,1,120,1.00E+06,10000,803.06
3,100,1,120,1.00E+06,1.00E+05,75.857
3,100,1,120,2.00E+06,1000,6708.6
3,100,1,120,2.00E+06,10000,818.5
3,100,1,120,2.00E+06,1.00E+05,87.4
3,100,1,120,1.00E+07,1000,6930.4
3,100,1,120,1.00E+07,10000,787.44
3,100,1,120,1.00E+07,1.00E+05,82.438
3,100,1,300,1.00E+05,1000,6370.5
3,100,1,300,1.00E+05,10000,775.12
3,100,1,300,1.00E+05,1.00E+05,68.062
3,100,1,300,1.00E+06,1000,6561.8
3,100,1,300,1.00E+06,10000,811.35
3,100,1,300,1.00E+06,1.00E+05,87.429
3,100,1,300,2.00E+06,1000,6830.1
3,100,1,300,2.00E+06,10000,802.24
3,100,1,300,2.00E+06,1.00E+05,95.375
3,100,1,300,1.00E+07,1000,6717.3
3,100,1,300,1.00E+07,10000,817.06
3,100,1,300,1.00E+07,1.00E+05,83.4
3,100,2,1,1.00E+05,1000,23751
3,100,2,1,1.00E+05,10000,14524
3,100,2,1,1.00E+05,1.00E+05,11832
3,100,2,1,1.00E+06,1000,25961
3,100,2,1,1.00E+06,10000,15792
3,100,2,1,1.00E+06,1.00E+05,11408
3,100,2,1,2.00E+06,1000,24354
3,100,2,1,2.00E+06,10000,15710
3,100,2,1,2.00E+06,1.00E+05,11476
3,100,2,1,1.00E+07,1000,25366
3,100,2,1,1.00E+07,10000,15710
3,100,2,1,1.00E+07,1.00E+05,12742
3,100,2,10,1.00E+05,1000,24712
3,100,2,10,1.00E+05,10000,15673
3,100,2,10,1.00E+05,1.00E+05,12278
3,100,2,10,1.00E+06,1000,25320
3,100,2,10,1.00E+06,10000,13508
3,100,2,10,1.00E+06,1.00E+05,11373
3,100,2,10,2.00E+06,1000,23657
3,100,2,10,2.00E+06,10000,14583
3,100,2,10,2.00E+06,1.00E+05,11527
3,100,2,10,1.00E+07,1000,23684
3,100,2,10,1.00E+07,10000,14865
3,100,2,10,1.00E+07,1.00E+05,11278
3,100,2,60,1.00E+05,1000,25434
3,100,2,60,1.00E+05,10000,14064
3,100,2,60,1.00E+05,1.00E+05,10365
3,100,2,60,1.00E+06,1000,25445
3,100,2,60,1.00E+06,10000,14540
3,100,2,60,1.00E+06,1.00E+05,11766
3,100,2,60,2.00E+06,1000,25301
3,100,2,60,2.00E+06,10000,14165
3,100,2,60,2.00E+06,1.00E+05,11236
3,100,2,60,1.00E+07,1000,24173
3,100,2,60,1.00E+07,10000,13617
3,100,2,60,1.00E+07,1.00E+05,10886
3,100,2,120,1.00E+05,1000,24359
3,100,2,120,1.00E+05,10000,14702
3,100,2,120,1.00E+05,1.00E+05,11177
3,100,2,120,1.00E+06,1000,25677
3,100,2,120,1.00E+06,10000,14491
3,100,2,120,1.00E+06,1.00E+05,11480
3,100,2,120,2.00E+06,1000,23786
3,100,2,120,2.00E+06,10000,13462
3,100,2,120,2.00E+06,1.00E+05,11300
3,100,2,120,1.00E+07,1000,23051
3,100,2,120,1.00E+07,10000,14889
3,100,2,120,1.00E+07,1.00E+05,12437
3,100,2,300,1.00E+05,1000,24660
3,100,2,300,1.00E+05,10000,14955
3,100,2,300,1.00E+05,1.00E+05,11497
3,100,2,300,1.00E+06,1000,25413
3,100,2,300,1.00E+06,10000,15746
3,100,2,300,1.00E+06,1.00E+05,11378
3,100,2,300,2.00E+06,1000,26598
3,100,2,300,2.00E+06,10000,14565
3,100,2,300,2.00E+06,1.00E+05,10804
3,100,2,300,1.00E+07,1000,24383
3,100,2,300,1.00E+07,10000,14732
3,100,2,300,1.00E+07,1.00E+05,10924
3,100,3,1,1.00E+05,1000,39739
3,100,3,1,1.00E+05,10000,40189
3,100,3,1,1.00E+05,1.00E+05,39959
3,100,3,1,1.00E+06,1000,37318
3,100,3,1,1.00E+06,10000,39910
3,100,3,1,1.00E+06,1.00E+05,38965
3,100,3,1,2.00E+06,1000,40904
3,100,3,1,2.00E+06,10000,40065
3,100,3,1,2.00E+06,1.00E+05,38256
3,100,3,1,1.00E+07,1000,40038
3,100,3,1,1.00E+07,10000,38088
3,100,3,1,1.00E+07,1.00E+05,41836
3,100,3,10,1.00E+05,1000,41214
3,100,3,10,1.00E+05,10000,39884
3,100,3,10,1.00E+05,1.00E+05,40833
3,100,3,10,1.00E+06,1000,39690
3,100,3,10,1.00E+06,10000,39449
3,100,3,10,1.00E+06,1.00E+05,38616
3,100,3,10,2.00E+06,1000,39818
3,100,3,10,2.00E+06,10000,40852
3,100,3,10,2.00E+06,1.00E+05,38057
3,100,3,10,1.00E+07,1000,37247
3,100,3,10,1.00E+07,10000,38504
3,100,3,10,1.00E+07,1.00E+05,37381
3,100,3,60,1.00E+05,1000,41057
3,100,3,60,1.00E+05,10000,37556
3,100,3,60,1.00E+05,1.00E+05,39075
3,100,3,60,1.00E+06,1000,39357
3,100,3,60,1.00E+06,10000,39356
3,100,3,60,1.00E+06,1.00E+05,39157
3,100,3,60,2.00E+06,1000,40435
3,100,3,60,2.00E+06,10000,37637
3,100,3,60,2.00E+06,1.00E+05,38367
3,100,3,60,1.00E+07,1000,41631
3,100,3,60,1.00E+07,10000,35880
3,100,3,60,1.00E+07,1.00E+05,38731
3,100,3,120,1.00E+05,1000,39752
3,100,3,120,1.00E+05,10000,41076
3,100,3,120,1.00E+05,1.00E+05,38053
3,100,3,120,1.00E+06,1000,38305
3,100,3,120,1.00E+06,10000,38826
3,100,3,120,1.00E+06,1.00E+05,37865
3,100,3,120,2.00E+06,1000,38747
3,100,3,120,2.00E+06,10000,39635
3,100,3,120,2.00E+06,1.00E+05,40462
3,100,3,120,1.00E+07,1000,35900
3,100,3,120,1.00E+07,10000,36797
3,100,3,120,1.00E+07,1.00E+05,36625
3,100,3,300,1.00E+05,1000,40401
3,100,3,300,1.00E+05,10000,39118
3,100,3,300,1.00E+05,1.00E+05,37622
3,100,3,300,1.00E+06,1000,37092
3,100,3,300,1.00E+06,10000,38159
3,100,3,300,1.00E+06,1.00E+05,38994
3,100,3,300,2.00E+06,1000,37621
3,100,3,300,2.00E+06,10000,38498
3,100,3,300,2.00E+06,1.00E+05,41531
3,100,3,300,1.00E+07,1000,37890
3,100,3,300,1.00E+07,10000,37930
3,100,3,300,1.00E+07,1.00E+05,38845
3,100,6,1,1.00E+05,1000,37664
3,100,6,1,1.00E+05,10000,36418
3,100,6,1,1.00E+05,1.00E+05,40085
3,100,6,1,1.00E+06,1000,38581
3,100,6,1,1.00E+06,10000,38194
3,100,6,1,1.00E+06,1.00E+05,37438
3,100,6,1,2.00E+06,1000,39365
3,100,6,1,2.00E+06,10000,37537
3,100,6,1,2.00E+06,1.00E+05,39615
3,100,6,1,1.00E+07,1000,35552
3,100,6,1,1.00E+07,10000,39333
3,100,6,1,1.00E+07,1.00E+05,36083
3,100,6,10,1.00E+05,1000,37747
3,100,6,10,1.00E+05,10000,36612
3,100,6,10,1.00E+05,1.00E+05,37654
3,100,6,10,1.00E+06,1000,39166
3,100,6,10,1.00E+06,10000,38359
3,100,6,10,1.00E+06,1.00E+05,37733
3,100,6,10,2.00E+06,1000,39535
3,100,6,10,2.00E+06,10000,40587
3,100,6,10,2.00E+06,1.00E+05,39614
3,100,6,10,1.00E+07,1000,35533
3,100,6,10,1.00E+07,10000,40411
3,100,6,10,1.00E+07,1.00E+05,38322
3,100,6,60,1.00E+05,1000,40852
3,100,6,60,1.00E+05,10000,40170
3,100,6,60,1.00E+05,1.00E+05,38230
3,100,6,60,1.00E+06,1000,40482
3,100,6,60,1.00E+06,10000,38076
3,100,6,60,1.00E+06,1.00E+05,38036
3,100,6,60,2.00E+06,1000,36752
3,100,6,60,2.00E+06,10000,40419
3,100,6,60,2.00E+06,1.00E+05,37581
3,100,6,60,1.00E+07,1000,35866
3,100,6,60,1.00E+07,10000,35979
3,100,6,60,1.00E+07,1.00E+05,38400
3,100,6,120,1.00E+05,1000,41532
3,100,6,120,1.00E+05,10000,40995
3,100,6,120,1.00E+05,1.00E+05,39490
3,100,6,120,1.00E+06,1000,36607
3,100,6,120,1.00E+06,10000,38381
3,100,6,120,1.00E+06,1.00E+05,38372
3,100,6,120,2.00E+06,1000,41311
3,100,6,120,2.00E+06,10000,39189
3,100,6,120,2.00E+06,1.00E+05,40800
3,100,6,120,1.00E+07,1000,37555
3,100,6,120,1.00E+07,10000,38409
3,100,6,120,1.00E+07,1.00E+05,37864
3,100,6,300,1.00E+05,1000,40397
3,100,6,300,1.00E+05,10000,39923
3,100,6,300,1.00E+05,1.00E+05,41991
3,100,6,300,1.00E+06,1000,40381
3,100,6,300,1.00E+06,10000,40721
3,100,6,300,1.00E+06,1.00E+05,39583
3,100,6,300,2.00E+06,1000,39619
3,100,6,300,2.00E+06,10000,40425
3,100,6,300,2.00E+06,1.00E+05,39695
3,100,6,300,1.00E+07,1000,36005
3,100,6,300,1.00E+07,10000,39167
3,100,6,300,1.00E+07,1.00E+05,37858
3,100,9,1,1.00E+05,1000,37348
3,100,9,1,1.00E+05,10000,38150
3,100,9,1,1.00E+05,1.00E+05,38922
3,100,9,1,1.00E+06,1000,38835
3,100,9,1,1.00E+06,10000,40034
3,100,9,1,1.00E+06,1.00E+05,42040
3,100,9,1,2.00E+06,1000,41473
3,100,9,1,2.00E+06,10000,38524
3,100,9,1,2.00E+06,1.00E+05,38857
3,100,9,1,1.00E+07,1000,38422
3,100,9,1,1.00E+07,10000,34911
3,100,9,1,1.00E+07,1.00E+05,38101
3,100,9,10,1.00E+05,1000,37634
3,100,9,10,1.00E+05,10000,41172
3,100,9,10,1.00E+05,1.00E+05,39022
3,100,9,10,1.00E+06,1000,38705
3,100,9,10,1.00E+06,10000,36857
3,100,9,10,1.00E+06,1.00E+05,38712
3,100,9,10,2.00E+06,1000,36601
3,100,9,10,2.00E+06,10000,39944
3,100,9,10,2.00E+06,1.00E+05,36941
3,100,9,10,1.00E+07,1000,35705
3,100,9,10,1.00E+07,10000,37701
3,100,9,10,1.00E+07,1.00E+05,34188
3,100,9,60,1.00E+05,1000,35464
3,100,9,60,1.00E+05,10000,39744
3,100,9,60,1.00E+05,1.00E+05,40165
3,100,9,60,1.00E+06,1000,36740
3,100,9,60,1.00E+06,10000,39598
3,100,9,60,1.00E+06,1.00E+05,36729
3,100,9,60,2.00E+06,1000,38553
3,100,9,60,2.00E+06,10000,38447
3,100,9,60,2.00E+06,1.00E+05,39919
3,100,9,60,1.00E+07,1000,33222
3,100,9,60,1.00E+07,10000,35410
3,100,9,60,1.00E+07,1.00E+05,35542
3,100,9,120,1.00E+05,1000,39849
3,100,9,120,1.00E+05,10000,38952
3,100,9,120,1.00E+05,1.00E+05,39991
3,100,9,120,1.00E+06,1000,40058
3,100,9,120,1.00E+06,10000,39594
3,100,9,120,1.00E+06,1.00E+05,40225
3,100,9,120,2.00E+06,1000,39989
3,100,9,120,2.00E+06,10000,38256
3,100,9,120,2.00E+06,1.00E+05,39053
3,100,9,120,1.00E+07,1000,33586
3,100,9,120,1.00E+07,10000,38817
3,100,9,120,1.00E+07,1.00E+05,35100
3,100,9,300,1.00E+05,1000,38920
3,100,9,300,1.00E+05,10000,39415
3,100,9,300,1.00E+05,1.00E+05,39434
3,100,9,300,1.00E+06,1000,40381
3,100,9,300,1.00E+06,10000,38710
3,100,9,300,1.00E+06,1.00E+05,38130
3,100,9,300,2.00E+06,1000,36460
3,100,9,300,2.00E+06,10000,37926
3,100,9,300,2.00E+06,1.00E+05,35818
3,100,9,300,1.00E+07,1000,34832
3,100,9,300,1.00E+07,10000,34739
3,100,9,300,1.00E+07,1.00E+05,34094
3,100,12,1,1.00E+05,1000,40990
3,100,12,1,1.00E+05,10000,39793
3,100,12,1,1.00E+05,1.00E+05,37586
3,100,12,1,1.00E+06,1000,37204
3,100,12,1,1.00E+06,10000,40606
3,100,12,1,1.00E+06,1.00E+05,37492
3,100,12,1,2.00E+06,1000,40214
3,100,12,1,2.00E+06,10000,38930
3,100,12,1,2.00E+06,1.00E+05,40519
3,100,12,1,1.00E+07,1000,34480
3,100,12,1,1.00E+07,10000,35474
3,100,12,1,1.00E+07,1.00E+05,37124
3,100,12,10,1.00E+05,1000,38052
3,100,12,10,1.00E+05,10000,38231
3,100,12,10,1.00E+05,1.00E+05,38870
3,100,12,10,1.00E+06,1000,37412
3,100,12,10,1.00E+06,10000,40208
3,100,12,10,1.00E+06,1.00E+05,40070
3,100,12,10,2.00E+06,1000,35758
3,100,12,10,2.00E+06,10000,40264
3,100,12,10,2.00E+06,1.00E+05,39120
3,100,12,10,1.00E+07,1000,39372
3,100,12,10,1.00E+07,10000,36245
3,100,12,10,1.00E+07,1.00E+05,37469
3,100,12,60,1.00E+05,1000,37868
3,100,12,60,1.00E+05,10000,35634
3,100,12,60,1.00E+05,1.00E+05,37566
3,100,12,60,1.00E+06,1000,37840
3,100,12,60,1.00E+06,10000,39975
3,100,12,60,1.00E+06,1.00E+05,38111
3,100,12,60,2.00E+06,1000,38365
3,100,12,60,2.00E+06,10000,37036
3,100,12,60,2.00E+06,1.00E+05,40086
3,100,12,60,1.00E+07,1000,34690
3,100,12,60,1.00E+07,10000,37594
3,100,12,60,1.00E+07,1.00E+05,37196
3,100,12,120,1.00E+05,1000,40385
3,100,12,120,1.00E+05,10000,38718
3,100,12,120,1.00E+05,1.00E+05,37446
3,100,12,120,1.00E+06,1000,40544
3,100,12,120,1.00E+06,10000,37353
3,100,12,120,1.00E+06,1.00E+05,40264
3,100,12,120,2.00E+06,1000,38978
3,100,12,120,2.00E+06,10000,37824
3,100,12,120,2.00E+06,1.00E+05,40868
3,100,12,120,1.00E+07,1000,35074
3,100,12,120,1.00E+07,10000,38931
3,100,12,120,1.00E+07,1.00E+05,35148
3,100,12,300,1.00E+05,1000,39243
3,100,12,300,1.00E+05,10000,37952
3,100,12,300,1.00E+05,1.00E+05,38623
3,100,12,300,1.00E+06,1000,40612
3,100,12,300,1.00E+06,10000,39589
3,100,12,300,1.00E+06,1.00E+05,40469
3,100,12,300,2.00E+06,1000,39185
3,100,12,300,2.00E+06,10000,38829
3,100,12,300,2.00E+06,1.00E+05,32968
3,100,12,300,1.00E+07,1000,32353
3,100,12,300,1.00E+07,10000,39025
3,100,12,300,1.00E+07,1.00E+05,36542
3,100,15,1,1.00E+05,1000,39600
3,100,15,1,1.00E+05,10000,37136
3,100,15,1,1.00E+05,1.00E+05,37687
3,100,15,1,1.00E+06,1000,39475
3,100,15,1,1.00E+06,10000,39679
3,100,15,1,1.00E+06,1.00E+05,41173
3,100,15,1,2.00E+06,1000,40052
3,100,15,1,2.00E+06,10000,41219
3,100,15,1,2.00E+06,1.00E+05,41897
3,100,15,1,1.00E+07,1000,31038
3,100,15,1,1.00E+07,10000,36356
3,100,15,1,1.00E+07,1.00E+05,31388
3,100,15,10,1.00E+05,1000,41737
3,100,15,10,1.00E+05,10000,38680
3,100,15,10,1.00E+05,1.00E+05,39320
3,100,15,10,1.00E+06,1000,37822
3,100,15,10,1.00E+06,10000,39398
3,100,15,10,1.00E+06,1.00E+05,41722
3,100,15,10,2.00E+06,1000,40259
3,100,15,10,2.00E+06,10000,39491
3,100,15,10,2.00E+06,1.00E+05,38478
3,100,15,10,1.00E+07,1000,38214
3,100,15,10,1.00E+07,10000,38345
3,100,15,10,1.00E+07,1.00E+05,37360
3,100,15,60,1.00E+05,1000,38467
3,100,15,60,1.00E+05,10000,38672
3,100,15,60,1.00E+05,1.00E+05,37692
3,100,15,60,1.00E+06,1000,41300
3,100,15,60,1.00E+06,10000,39523
3,100,15,60,1.00E+06,1.00E+05,39813
3,100,15,60,2.00E+06,1000,37659
3,100,15,60,2.00E+06,10000,38412
3,100,15,60,2.00E+06,1.00E+05,40364
3,100,15,60,1.00E+07,1000,38077
3,100,15,60,1.00E+07,10000,34451
3,100,15,60,1.00E+07,1.00E+05,37912
3,100,15,120,1.00E+05,1000,39550
3,100,15,120,1.00E+05,10000,41014
3,100,15,120,1.00E+05,1.00E+05,38545
3,100,15,120,1.00E+06,1000,39017
3,100,15,120,1.00E+06,10000,38618
3,100,15,120,1.00E+06,1.00E+05,36804
3,100,15,120,2.00E+06,1000,38099
3,100,15,120,2.00E+06,10000,37309
3,100,15,120,2.00E+06,1.00E+05,39342
3,100,15,120,1.00E+07,1000,39881
3,100,15,120,1.00E+07,10000,35035
3,100,15,120,1.00E+07,1.00E+05,37295
3,100,15,300,1.00E+05,1000,38944
3,100,15,300,1.00E+05,10000,39344
3,100,15,300,1.00E+05,1.00E+05,39611
3,100,15,300,1.00E+06,1000,40636
3,100,15,300,1.00E+06,10000,40476
3,100,15,300,1.00E+06,1.00E+05,38439
3,100,15,300,2.00E+06,1000,35695
3,100,15,300,2.00E+06,10000,39400
3,100,15,300,2.00E+06,1.00E+05,38052
3,100,15,300,1.00E+07,1000,36588
3,100,15,300,1.00E+07,10000,36990
3,100,15,300,1.00E+07,1.00E+05,36824
3,100,18,1,1.00E+05,1000,38907
3,100,18,1,1.00E+05,10000,39278
3,100,18,1,1.00E+05,1.00E+05,39594
3,100,18,1,1.00E+06,1000,38250
3,100,18,1,1.00E+06,10000,37897
3,100,18,1,1.00E+06,1.00E+05,40309
3,100,18,1,2.00E+06,1000,41512
3,100,18,1,2.00E+06,10000,40662
3,100,18,1,2.00E+06,1.00E+05,39969
3,100,18,1,1.00E+07,1000,33056
3,100,18,1,1.00E+07,10000,28069
3,100,18,1,1.00E+07,1.00E+05,32299
3,100,18,10,1.00E+05,1000,39250
3,100,18,10,1.00E+05,10000,40997
3,100,18,10,1.00E+05,1.00E+05,39985
3,100,18,10,1.00E+06,1000,37356
3,100,18,10,1.00E+06,10000,39723
3,100,18,10,1.00E+06,1.00E+05,41456
3,100,18,10,2.00E+06,1000,40747
3,100,18,10,2.00E+06,10000,37502
3,100,18,10,2.00E+06,1.00E+05,39868
3,100,18,10,1.00E+07,1000,38921
3,100,18,10,1.00E+07,10000,37434
3,100,18,10,1.00E+07,1.00E+05,37054
3,100,18,60,1.00E+05,1000,39857
3,100,18,60,1.00E+05,10000,39880
3,100,18,60,1.00E+05,1.00E+05,40852
3,100,18,60,1.00E+06,1000,41905
3,100,18,60,1.00E+06,10000,40741
3,100,18,60,1.00E+06,1.00E+05,39507
3,100,18,60,2.00E+06,1000,35981
3,100,18,60,2.00E+06,10000,38423
3,100,18,60,2.00E+06,1.00E+05,38137
3,100,18,60,1.00E+07,1000,31242
3,100,18,60,1.00E+07,10000,35038
3,100,18,60,1.00E+07,1.00E+05,37170
3,100,18,120,1.00E+05,1000,37191
3,100,18,120,1.00E+05,10000,35982
3,100,18,120,1.00E+05,1.00E+05,38390
3,100,18,120,1.00E+06,1000,39267
3,100,18,120,1.00E+06,10000,37809
3,100,18,120,1.00E+06,1.00E+05,39137
3,100,18,120,2.00E+06,1000,38531
3,100,18,120,2.00E+06,10000,39422
3,100,18,120,2.00E+06,1.00E+05,39107
3,100,18,120,1.00E+07,1000,35072
3,100,18,120,1.00E+07,10000,36785
3,100,18,120,1.00E+07,1.00E+05,35728
3,100,18,300,1.00E+05,1000,37191
3,100,18,300,1.00E+05,10000,37091
3,100,18,300,1.00E+05,1.00E+05,40156
3,100,18,300,1.00E+06,1000,38472
3,100,18,300,1.00E+06,10000,39560
3,100,18,300,1.00E+06,1.00E+05,39892
3,100,18,300,2.00E+06,1000,38510
3,100,18,300,2.00E+06,10000,38236
3,100,18,300,2.00E+06,1.00E+05,37679
3,100,18,300,1.00E+07,1000,35005
3,100,18,300,1.00E+07,10000,36765
3,100,18,300,1.00E+07,1.00E+05,37968
3,1000,1,1,1.00E+05,1000,7648.5
3,1000,1,1,1.00E+05,10000,816.35
3,1000,1,1,1.00E+05,1.00E+05,904.1
3,1000,1,1,1.00E+06,1000,7507.9
3,1000,1,1,1.00E+06,10000,868.12
3,1000,1,1,1.00E+06,1.00E+05,699.22
3,1000,1,1,2.00E+06,1000,7031.9
3,1000,1,1,2.00E+06,10000,799.25
3,1000,1,1,2.00E+06,1.00E+05,634.36
3,1000,1,1,1.00E+07,1000,7536.8
3,1000,1,1,1.00E+07,10000,764.56
3,1000,1,1,1.00E+07,1.00E+05,832.67
3,1000,1,10,1.00E+05,1000,7431.7
3,1000,1,10,1.00E+05,10000,825.69
3,1000,1,10,1.00E+05,1.00E+05,664.36
3,1000,1,10,1.00E+06,1000,7729.5
3,1000,1,10,1.00E+06,10000,852.5
3,1000,1,10,1.00E+06,1.00E+05,961.5
3,1000,1,10,2.00E+06,1000,7446
3,1000,1,10,2.00E+06,10000,790.24
3,1000,1,10,2.00E+06,1.00E+05,709.64
3,1000,1,10,1.00E+07,1000,7149.2
3,1000,1,10,1.00E+07,10000,809.24
3,1000,1,10,1.00E+07,1.00E+05,1393.4
3,1000,1,60,1.00E+05,1000,7144.2
3,1000,1,60,1.00E+05,10000,875.25
3,1000,1,60,1.00E+05,1.00E+05,863.1
3,1000,1,60,1.00E+06,1000,7482.2
3,1000,1,60,1.00E+06,10000,823.47
3,1000,1,60,1.00E+06,1.00E+05,706
3,1000,1,60,2.00E+06,1000,6931.2
3,1000,1,60,2.00E+06,10000,838.81
3,1000,1,60,2.00E+06,1.00E+05,959.57
3,1000,1,60,1.00E+07,1000,7576.2
3,1000,1,60,1.00E+07,10000,764.71
3,1000,1,60,1.00E+07,1.00E+05,867.43
3,1000,1,120,1.00E+05,1000,7391.2
3,1000,1,120,1.00E+05,10000,781
3,1000,1,120,1.00E+05,1.00E+05,1094.4
3,1000,1,120,1.00E+06,1000,7833.8
3,1000,1,120,1.00E+06,10000,789.44
3,1000,1,120,1.00E+06,1.00E+05,749.82
3,1000,1,120,2.00E+06,1000,7529.6
3,1000,1,120,2.00E+06,10000,885.69
3,1000,1,120,2.00E+06,1.00E+05,1111.2
3,1000,1,120,1.00E+07,1000,6684.5
3,1000,1,120,1.00E+07,10000,770.75
3,1000,1,120,1.00E+07,1.00E+05,799.73
3,1000,1,300,1.00E+05,1000,7067.9
3,1000,1,300,1.00E+05,10000,818.24
3,1000,1,300,1.00E+05,1.00E+05,774
3,1000,1,300,1.00E+06,1000,7191
3,1000,1,300,1.00E+06,10000,822.81
3,1000,1,300,1.00E+06,1.00E+05,896.86
3,1000,1,300,2.00E+06,1000,7225.9
3,1000,1,300,2.00E+06,10000,792.88
3,1000,1,300,2.00E+06,1.00E+05,804.27
3,1000,1,300,1.00E+07,1000,7419.7
3,1000,1,300,1.00E+07,10000,740.94
3,1000,1,300,1.00E+07,1.00E+05,590.2
3,1000,2,1,1.00E+05,1000,60154
3,1000,2,1,1.00E+05,10000,51477
3,1000,2,1,1.00E+05,1.00E+05,1882.5
3,1000,2,1,1.00E+06,1000,62141
3,1000,2,1,1.00E+06,10000,50836
3,1000,2,1,1.00E+06,1.00E+05,2034.6
3,1000,2,1,2.00E+06,1000,64140
3,1000,2,1,2.00E+06,10000,53331
3,1000,2,1,2.00E+06,1.00E+05,1651
3,1000,2,1,1.00E+07,1000,56681
3,1000,2,1,1.00E+07,10000,49357
3,1000,2,1,1.00E+07,1.00E+05,1588.3
3,1000,2,10,1.00E+05,1000,61823
3,1000,2,10,1.00E+05,10000,49361
3,1000,2,10,1.00E+05,1.00E+05,1896.9
3,1000,2,10,1.00E+06,1000,63889
3,1000,2,10,1.00E+06,10000,51751
3,1000,2,10,1.00E+06,1.00E+05,1318.2
3,1000,2,10,2.00E+06,1000,61083
3,1000,2,10,2.00E+06,10000,54306
3,1000,2,10,2.00E+06,1.00E+05,1638.3
3,1000,2,10,1.00E+07,1000,62050
3,1000,2,10,1.00E+07,10000,48687
3,1000,2,10,1.00E+07,1.00E+05,1729.7
3,1000,2,60,1.00E+05,1000,62729
3,1000,2,60,1.00E+05,10000,53559
3,1000,2,60,1.00E+05,1.00E+05,1358.1
3,1000,2,60,1.00E+06,1000,63023
3,1000,2,60,1.00E+06,10000,51471
3,1000,2,60,1.00E+06,1.00E+05,2007.4
