$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$latency
3,10,18,1,1.00E+05,1000,21.364
3,10,18,1,1.00E+05,10000,24.238
3,10,18,1,1.00E+05,1.00E+05,23.29
3,10,18,1,1.00E+06,1000,21.824
3,10,18,1,1.00E+06,10000,21.83
3,10,18,1,1.00E+06,1.00E+05,20.603
3,10,18,1,2.00E+06,1000,23.443
3,10,18,1,2.00E+06,10000,23.368
3,10,18,1,2.00E+06,1.00E+05,21.523
3,10,18,1,1.00E+07,1000,139.29
3,10,18,1,1.00E+07,10000,108.41
3,10,18,1,1.00E+07,1.00E+05,65.667
3,10,18,10,1.00E+05,1000,23.26
3,10,18,10,1.00E+05,10000,24.409
3,10,18,10,1.00E+05,1.00E+05,24.57
3,10,18,10,1.00E+06,1000,23.883
3,10,18,10,1.00E+06,10000,23.579
3,10,18,10,1.00E+06,1.00E+05,22.684
3,10,18,10,2.00E+06,1000,23.945
3,10,18,10,2.00E+06,10000,22.073
3,10,18,10,2.00E+06,1.00E+05,22.141
3,10,18,10,1.00E+07,1000,23.344
3,10,18,10,1.00E+07,10000,33.375
3,10,18,10,1.00E+07,1.00E+05,27.401
3,10,18,60,1.00E+05,1000,23.561
3,10,18,60,1.00E+05,10000,22.622
3,10,18,60,1.00E+05,1.00E+05,22.708
3,10,18,60,1.00E+06,1000,22.211
3,10,18,60,1.00E+06,10000,24.974
3,10,18,60,1.00E+06,1.00E+05,25.255
3,10,18,60,2.00E+06,1000,22.636
3,10,18,60,2.00E+06,10000,22.734
3,10,18,60,2.00E+06,1.00E+05,24.603
3,10,18,60,1.00E+07,1000,44.666
3,10,18,60,1.00E+07,10000,28.678
3,10,18,60,1.00E+07,1.00E+05,28.399
3,10,18,120,1.00E+05,1000,21.896
3,10,18,120,1.00E+05,10000,21.694
3,10,18,120,1.00E+05,1.00E+05,21.493
3,10,18,120,1.00E+06,1000,23.456
3,10,18,120,1.00E+06,10000,25.993
3,10,18,120,1.00E+06,1.00E+05,23.481
3,10,18,120,2.00E+06,1000,24.805
3,10,18,120,2.00E+06,10000,21.679
3,10,18,120,2.00E+06,1.00E+05,24.131
3,10,18,120,1.00E+07,1000,29.097
3,10,18,120,1.00E+07,10000,25.64
3,10,18,120,1.00E+07,1.00E+05,31.466
3,10,18,300,1.00E+05,1000,22.62
3,10,18,300,1.00E+05,10000,23.999
3,10,18,300,1.00E+05,1.00E+05,22.735
3,10,18,300,1.00E+06,1000,23.371
3,10,18,300,1.00E+06,10000,22.586
3,10,18,300,1.00E+06,1.00E+05,23.115
3,10,18,300,2.00E+06,1000,23.628
3,10,18,300,2.00E+06,10000,23.008
3,10,18,300,2.00E+06,1.00E+05,21.296
3,10,18,300,1.00E+07,1000,33.703
3,10,18,300,1.00E+07,10000,24.395
3,10,18,300,1.00E+07,1.00E+05,25.998
3,100,1,1,1.00E+05,1000,382.4
3,100,1,1,1.00E+05,10000,3587.7
3,100,1,1,1.00E+05,1.00E+05,26019
3,100,1,1,1.00E+06,1000,390.98
3,100,1,1,1.00E+06,10000,3671.5
3,100,1,1,1.00E+06,1.00E+05,23370
3,100,1,1,2.00E+06,1000,386.56
3,100,1,1,2.00E+06,10000,3572.5
3,100,1,1,2.00E+06,1.00E+05,28368
3,100,1,1,1.00E+07,1000,454.06
3,100,1,1,1.00E+07,10000,3797.2
3,100,1,1,1.00E+07,1.00E+05,27115
3,100,1,10,1.00E+05,1000,390.63
3,100,1,10,1.00E+05,10000,3503.4
3,100,1,10,1.00E+05,1.00E+05,26420
3,100,1,10,1.00E+06,1000,390.88
3,100,1,10,1.00E+06,10000,3566.6
3,100,1,10,1.00E+06,1.00E+05,26635
3,100,1,10,2.00E+06,1000,392.21
3,100,1,10,2.00E+06,10000,3414.9
3,100,1,10,2.00E+06,1.00E+05,24225
3,100,1,10,1.00E+07,1000,385.07
3,100,1,10,1.00E+07,10000,3567.5
3,100,1,10,1.00E+07,1.00E+05,26075
3,100,1,60,1.00E+05,1000,433.93
3,100,1,60,1.00E+05,10000,3419
3,100,1,60,1.00E+05,1.00E+05,28030
3,100,1,60,1.00E+06,1000,428.11
3,100,1,60,1.00E+06,10000,3575.4
3,100,1,60,1.00E+06,1.00E+05,26362
3,100,1,60,2.00E+06,1000,413.51
3,100,1,60,2.00E+06,10000,3788.3
3,100,1,60,2.00E+06,1.00E+05,26747
3,100,1,60,1.00E+07,1000,437.81
3,100,1,60,1.00E+07,10000,3515.7
3,100,1,60,1.00E+07,1.00E+05,25956
3,100,1,120,1.00E+05,1000,397.59
3,100,1,120,1.00E+05,10000,3477.3
3,100,1,120,1.00E+05,1.00E+05,25071
3,100,1,120,1.00E+06,1000,419.06
3,100,1,120,1.00E+06,10000,3418.6
3,100,1,120,1.00E+06,1.00E+05,22901
3,100,1,120,2.00E+06,1000,413.11
3,100,1,120,2.00E+06,10000,3487.6
3,100,1,120,2.00E+06,1.00E+05,23256
3,100,1,120,1.00E+07,1000,434.64
3,100,1,120,1.00E+07,10000,3660.1
3,100,1,120,1.00E+07,1.00E+05,26910
3,100,1,300,1.00E+05,1000,419.43
3,100,1,300,1.00E+05,10000,3480.6
3,100,1,300,1.00E+05,1.00E+05,24068
3,100,1,300,1.00E+06,1000,426.21
3,100,1,300,1.00E+06,10000,3511.9
3,100,1,300,1.00E+06,1.00E+05,25232
3,100,1,300,2.00E+06,1000,417.1
3,100,1,300,2.00E+06,10000,3670.1
3,100,1,300,2.00E+06,1.00E+05,27521
3,100,1,300,1.00E+07,1000,403.61
3,100,1,300,1.00E+07,10000,3695.6
3,100,1,300,1.00E+07,1.00E+05,24896
3,100,2,1,1.00E+05,1000,155.07
3,100,2,1,1.00E+05,10000,945.95
3,100,2,1,1.00E+05,1.00E+05,7827
3,100,2,1,1.00E+06,1000,136.93
3,100,2,1,1.00E+06,10000,916.33
3,100,2,1,1.00E+06,1.00E+05,6913.8
3,100,2,1,2.00E+06,1000,145.81
3,100,2,1,2.00E+06,10000,915.38
3,100,2,1,2.00E+06,1.00E+05,8034.9
3,100,2,1,1.00E+07,1000,145.71
3,100,2,1,1.00E+07,10000,989.59
3,100,2,1,1.00E+07,1.00E+05,7988.2
3,100,2,10,1.00E+05,1000,139.1
3,100,2,10,1.00E+05,10000,952.86
3,100,2,10,1.00E+05,1.00E+05,6971
3,100,2,10,1.00E+06,1000,136.11
3,100,2,10,1.00E+06,10000,1015.2
3,100,2,10,1.00E+06,1.00E+05,7819.9
3,100,2,10,2.00E+06,1000,144.36
3,100,2,10,2.00E+06,10000,886.25
3,100,2,10,2.00E+06,1.00E+05,8089.3
3,100,2,10,1.00E+07,1000,150.42
3,100,2,10,1.00E+07,10000,944.96
3,100,2,10,1.00E+07,1.00E+05,7704.1
3,100,2,60,1.00E+05,1000,136.7
3,100,2,60,1.00E+05,10000,877.76
3,100,2,60,1.00E+05,1.00E+05,7402.1
3,100,2,60,1.00E+06,1000,140.88
3,100,2,60,1.00E+06,10000,988.33
3,100,2,60,1.00E+06,1.00E+05,8632.2
3,100,2,60,2.00E+06,1000,138.36
3,100,2,60,2.00E+06,10000,891.13
3,100,2,60,2.00E+06,1.00E+05,8032
3,100,2,60,1.00E+07,1000,150.67
3,100,2,60,1.00E+07,10000,953.13
3,100,2,60,1.00E+07,1.00E+05,7761.2
3,100,2,120,1.00E+05,1000,141.23
3,100,2,120,1.00E+05,10000,928.41
3,100,2,120,1.00E+05,1.00E+05,8439.2
3,100,2,120,1.00E+06,1000,131.84
3,100,2,120,1.00E+06,10000,838.81
3,100,2,120,1.00E+06,1.00E+05,8118.8
3,100,2,120,2.00E+06,1000,137.2
3,100,2,120,2.00E+06,10000,929.24
3,100,2,120,2.00E+06,1.00E+05,7686
3,100,2,120,1.00E+07,1000,155.54
3,100,2,120,1.00E+07,10000,952.08
3,100,2,120,1.00E+07,1.00E+05,6531.8
3,100,2,300,1.00E+05,1000,142.35
3,100,2,300,1.00E+05,10000,899.04
3,100,2,300,1.00E+05,1.00E+05,8128.6
3,100,2,300,1.00E+06,1000,143.38
3,100,2,300,1.00E+06,10000,888.24
3,100,2,300,1.00E+06,1.00E+05,9494.1
3,100,2,300,2.00E+06,1000,137.63
3,100,2,300,2.00E+06,10000,884.57
3,100,2,300,2.00E+06,1.00E+05,8394.4
3,100,2,300,1.00E+07,1000,153.8
3,100,2,300,1.00E+07,10000,977.37
3,100,2,300,1.00E+07,1.00E+05,8418.6
3,100,3,1,1.00E+05,1000,67.2
3,100,3,1,1.00E+05,10000,64.262
3,100,3,1,1.00E+05,1.00E+05,65.614
3,100,3,1,1.00E+06,1000,64.562
3,100,3,1,1.00E+06,10000,64.574
3,100,3,1,1.00E+06,1.00E+05,69.86
3,100,3,1,2.00E+06,1000,66.407
3,100,3,1,2.00E+06,10000,66.892
3,100,3,1,2.00E+06,1.00E+05,67.11
3,100,3,1,1.00E+07,1000,69.231
3,100,3,1,1.00E+07,10000,70.753
3,100,3,1,1.00E+07,1.00E+05,68.276
3,100,3,10,1.00E+05,1000,65.114
3,100,3,10,1.00E+05,10000,66.866
3,100,3,10,1.00E+05,1.00E+05,64.325
3,100,3,10,1.00E+06,1000,63.727
3,100,3,10,1.00E+06,10000,66.761
3,100,3,10,1.00E+06,1.00E+05,68.101
3,100,3,10,2.00E+06,1000,66.379
3,100,3,10,2.00E+06,10000,64.538
3,100,3,10,2.00E+06,1.00E+05,66.528
3,100,3,10,1.00E+07,1000,72.873
3,100,3,10,1.00E+07,10000,73.731
3,100,3,10,1.00E+07,1.00E+05,71.814
3,100,3,60,1.00E+05,1000,65.025
3,100,3,60,1.00E+05,10000,66.91
3,100,3,60,1.00E+05,1.00E+05,66.982
3,100,3,60,1.00E+06,1000,64.301
3,100,3,60,1.00E+06,10000,66.989
3,100,3,60,1.00E+06,1.00E+05,67.464
3,100,3,60,2.00E+06,1000,68.992
3,100,3,60,2.00E+06,10000,69.065
3,100,3,60,2.00E+06,1.00E+05,64.897
3,100,3,60,1.00E+07,1000,70.438
3,100,3,60,1.00E+07,10000,72.407
3,100,3,60,1.00E+07,1.00E+05,74.723
3,100,3,120,1.00E+05,1000,65.615
3,100,3,120,1.00E+05,10000,62.54
3,100,3,120,1.00E+05,1.00E+05,65.83
3,100,3,120,1.00E+06,1000,66.313
3,100,3,120,1.00E+06,10000,65.74
3,100,3,120,1.00E+06,1.00E+05,67.311
3,100,3,120,2.00E+06,1000,66.907
3,100,3,120,2.00E+06,10000,67.289
3,100,3,120,2.00E+06,1.00E+05,66.838
3,100,3,120,1.00E+07,1000,68.946
3,100,3,120,1.00E+07,10000,71.103
3,100,3,120,1.00E+07,1.00E+05,71.915
3,100,3,300,1.00E+05,1000,65.403
3,100,3,300,1.00E+05,10000,66.846
3,100,3,300,1.00E+05,1.00E+05,63.615
3,100,3,300,1.00E+06,1000,66.812
3,100,3,300,1.00E+06,10000,63.084
3,100,3,300,1.00E+06,1.00E+05,67.791
3,100,3,300,2.00E+06,1000,66.293
3,100,3,300,2.00E+06,10000,68.99
3,100,3,300,2.00E+06,1.00E+05,63.667
3,100,3,300,1.00E+07,1000,74.524
3,100,3,300,1.00E+07,10000,70.999
3,100,3,300,1.00E+07,1.00E+05,65.453
3,100,6,1,1.00E+05,1000,64.16
3,100,6,1,1.00E+05,10000,65.099
3,100,6,1,1.00E+05,1.00E+05,64.693
3,100,6,1,1.00E+06,1000,65.975
3,100,6,1,1.00E+06,10000,64.319
3,100,6,1,1.00E+06,1.00E+05,63.896
3,100,6,1,2.00E+06,1000,67.87
3,100,6,1,2.00E+06,10000,64.144
3,100,6,1,2.00E+06,1.00E+05,64.435
3,100,6,1,1.00E+07,1000,74.273
3,100,6,1,1.00E+07,10000,83.1
3,100,6,1,1.00E+07,1.00E+05,71.366
3,100,6,10,1.00E+05,1000,66.468
3,100,6,10,1.00E+05,10000,65.065
3,100,6,10,1.00E+05,1.00E+05,67.562
3,100,6,10,1.00E+06,1000,66.402
3,100,6,10,1.00E+06,10000,64.413
3,100,6,10,1.00E+06,1.00E+05,63.967
3,100,6,10,2.00E+06,1000,67.676
3,100,6,10,2.00E+06,10000,62.503
3,100,6,10,2.00E+06,1.00E+05,63.483
3,100,6,10,1.00E+07,1000,76.752
3,100,6,10,1.00E+07,10000,71.507
3,100,6,10,1.00E+07,1.00E+05,77.304
3,100,6,60,1.00E+05,1000,65.082
3,100,6,60,1.00E+05,10000,67.112
3,100,6,60,1.00E+05,1.00E+05,66.074
3,100,6,60,1.00E+06,1000,63.98
3,100,6,60,1.00E+06,10000,67.888
3,100,6,60,1.00E+06,1.00E+05,62.861
3,100,6,60,2.00E+06,1000,66.031
3,100,6,60,2.00E+06,10000,65.544
3,100,6,60,2.00E+06,1.00E+05,67.819
3,100,6,60,1.00E+07,1000,79.013
3,100,6,60,1.00E+07,10000,77.916
3,100,6,60,1.00E+07,1.00E+05,73.409
3,100,6,120,1.00E+05,1000,66.184
3,100,6,120,1.00E+05,10000,68.771
3,100,6,120,1.00E+05,1.00E+05,64.307
3,100,6,120,1.00E+06,1000,63.765
3,100,6,120,1.00E+06,10000,67.035
3,100,6,120,1.00E+06,1.00E+05,68.238
3,100,6,120,2.00E+06,1000,63.886
3,100,6,120,2.00E+06,10000,66.74
3,100,6,120,2.00E+06,1.00E+05,64.873
3,100,6,120,1.00E+07,1000,76.77
3,100,6,120,1.00E+07,10000,78.432
3,100,6,120,1.00E+07,1.00E+05,69.984
3,100,6,300,1.00E+05,1000,65.197
3,100,6,300,1.00E+05,10000,65.609
3,100,6,300,1.00E+05,1.00E+05,64.082
3,100,6,300,1.00E+06,1000,65.434
3,100,6,300,1.00E+06,10000,67.975
3,100,6,300,1.00E+06,1.00E+05,64.022
3,100,6,300,2.00E+06,1000,65.757
3,100,6,300,2.00E+06,10000,67.636
3,100,6,300,2.00E+06,1.00E+05,66.853
3,100,6,300,1.00E+07,1000,78.768
3,100,6,300,1.00E+07,10000,80.487
3,100,6,300,1.00E+07,1.00E+05,74.247
3,100,9,1,1.00E+05,1000,66.487
3,100,9,1,1.00E+05,10000,64.105
3,100,9,1,1.00E+05,1.00E+05,63.803
3,100,9,1,1.00E+06,1000,62.74
3,100,9,1,1.00E+06,10000,63.976
3,100,9,1,1.00E+06,1.00E+05,66.407
3,100,9,1,2.00E+06,1000,66.375
3,100,9,1,2.00E+06,10000,65.69
3,100,9,1,2.00E+06,1.00E+05,67.282
3,100,9,1,1.00E+07,1000,91.902
3,100,9,1,1.00E+07,10000,78.999
3,100,9,1,1.00E+07,1.00E+05,73.179
3,100,9,10,1.00E+05,1000,66.877
3,100,9,10,1.00E+05,10000,65.816
3,100,9,10,1.00E+05,1.00E+05,65.074
3,100,9,10,1.00E+06,1000,64.154
3,100,9,10,1.00E+06,10000,63.543
3,100,9,10,1.00E+06,1.00E+05,65.128
3,100,9,10,2.00E+06,1000,66.679
3,100,9,10,2.00E+06,10000,62.854
3,100,9,10,2.00E+06,1.00E+05,63.826
3,100,9,10,1.00E+07,1000,89.837
3,100,9,10,1.00E+07,10000,74.969
3,100,9,10,1.00E+07,1.00E+05,75.513
3,100,9,60,1.00E+05,1000,65.554
3,100,9,60,1.00E+05,10000,62.757
3,100,9,60,1.00E+05,1.00E+05,65.341
3,100,9,60,1.00E+06,1000,66.487
3,100,9,60,1.00E+06,10000,64.689
3,100,9,60,1.00E+06,1.00E+05,68.892
3,100,9,60,2.00E+06,1000,67.583
3,100,9,60,2.00E+06,10000,64.701
3,100,9,60,2.00E+06,1.00E+05,66.702
3,100,9,60,1.00E+07,1000,77.616
3,100,9,60,1.00E+07,10000,78.545
3,100,9,60,1.00E+07,1.00E+05,75.57
3,100,9,120,1.00E+05,1000,64.33
3,100,9,120,1.00E+05,10000,66.701
3,100,9,120,1.00E+05,1.00E+05,65.279
3,100,9,120,1.00E+06,1000,65.21
3,100,9,120,1.00E+06,10000,66.355
3,100,9,120,1.00E+06,1.00E+05,64.811
3,100,9,120,2.00E+06,1000,68.321
3,100,9,120,2.00E+06,10000,64.736
3,100,9,120,2.00E+06,1.00E+05,68.628
3,100,9,120,1.00E+07,1000,80.064
3,100,9,120,1.00E+07,10000,81.938
3,100,9,120,1.00E+07,1.00E+05,74.765
3,100,9,300,1.00E+05,1000,62.082
3,100,9,300,1.00E+05,10000,69.51
3,100,9,300,1.00E+05,1.00E+05,65.674
3,100,9,300,1.00E+06,1000,64.585
3,100,9,300,1.00E+06,10000,65.283
3,100,9,300,1.00E+06,1.00E+05,64.397
3,100,9,300,2.00E+06,1000,67.549
3,100,9,300,2.00E+06,10000,66.948
3,100,9,300,2.00E+06,1.00E+05,69.424
3,100,9,300,1.00E+07,1000,76.589
3,100,9,300,1.00E+07,10000,80.215
3,100,9,300,1.00E+07,1.00E+05,85.113
3,100,12,1,1.00E+05,1000,67.122
3,100,12,1,1.00E+05,10000,64.086
3,100,12,1,1.00E+05,1.00E+05,66.015
3,100,12,1,1.00E+06,1000,63.684
3,100,12,1,1.00E+06,10000,59.994
3,100,12,1,1.00E+06,1.00E+05,65.714
3,100,12,1,2.00E+06,1000,64.914
3,100,12,1,2.00E+06,10000,68.518
3,100,12,1,2.00E+06,1.00E+05,64.681
3,100,12,1,1.00E+07,1000,99.438
3,100,12,1,1.00E+07,10000,108.79
3,100,12,1,1.00E+07,1.00E+05,88.907
3,100,12,10,1.00E+05,1000,63.538
3,100,12,10,1.00E+05,10000,66.948
3,100,12,10,1.00E+05,1.00E+05,65.527
3,100,12,10,1.00E+06,1000,65.729
3,100,12,10,1.00E+06,10000,63.022
3,100,12,10,1.00E+06,1.00E+05,66.064
3,100,12,10,2.00E+06,1000,69.643
3,100,12,10,2.00E+06,10000,67.077
3,100,12,10,2.00E+06,1.00E+05,65.221
3,100,12,10,1.00E+07,1000,74.198
3,100,12,10,1.00E+07,10000,73.885
3,100,12,10,1.00E+07,1.00E+05,66.266
3,100,12,60,1.00E+05,1000,66.295
3,100,12,60,1.00E+05,10000,66.908
3,100,12,60,1.00E+05,1.00E+05,64.363
3,100,12,60,1.00E+06,1000,66.34
3,100,12,60,1.00E+06,10000,65.031
3,100,12,60,1.00E+06,1.00E+05,63.119
3,100,12,60,2.00E+06,1000,67.027
3,100,12,60,2.00E+06,10000,65.713
3,100,12,60,2.00E+06,1.00E+05,67.008
3,100,12,60,1.00E+07,1000,87.672
3,100,12,60,1.00E+07,10000,80.821
3,100,12,60,1.00E+07,1.00E+05,68.733
3,100,12,120,1.00E+05,1000,61.634
3,100,12,120,1.00E+05,10000,64.946
3,100,12,120,1.00E+05,1.00E+05,65.801
3,100,12,120,1.00E+06,1000,68.075
3,100,12,120,1.00E+06,10000,66.401
3,100,12,120,1.00E+06,1.00E+05,64.323
3,100,12,120,2.00E+06,1000,66.125
3,100,12,120,2.00E+06,10000,68.565
3,100,12,120,2.00E+06,1.00E+05,66.741
3,100,12,120,1.00E+07,1000,88.306
3,100,12,120,1.00E+07,10000,85.022
3,100,12,120,1.00E+07,1.00E+05,72.07
3,100,12,300,1.00E+05,1000,62.888
3,100,12,300,1.00E+05,10000,62.988
3,100,12,300,1.00E+05,1.00E+05,65.245
3,100,12,300,1.00E+06,1000,64.126
3,100,12,300,1.00E+06,10000,67.723
3,100,12,300,1.00E+06,1.00E+05,64.034
3,100,12,300,2.00E+06,1000,72.749
3,100,12,300,2.00E+06,10000,67.636
3,100,12,300,2.00E+06,1.00E+05,66.369
3,100,12,300,1.00E+07,1000,96.183
3,100,12,300,1.00E+07,10000,86.799
3,100,12,300,1.00E+07,1.00E+05,72.161
3,100,15,1,1.00E+05,1000,66.028
3,100,15,1,1.00E+05,10000,65.18
3,100,15,1,1.00E+05,1.00E+05,66.883
3,100,15,1,1.00E+06,1000,65.974
3,100,15,1,1.00E+06,10000,64.628
3,100,15,1,1.00E+06,1.00E+05,63.789
3,100,15,1,2.00E+06,1000,67.84
3,100,15,1,2.00E+06,10000,68.964
3,100,15,1,2.00E+06,1.00E+05,63.707
3,100,15,1,1.00E+07,1000,135.2
3,100,15,1,1.00E+07,10000,116.81
3,100,15,1,1.00E+07,1.00E+05,168.92
3,100,15,10,1.00E+05,1000,62.524
3,100,15,10,1.00E+05,10000,64.918
3,100,15,10,1.00E+05,1.00E+05,64.194
3,100,15,10,1.00E+06,1000,67.107
3,100,15,10,1.00E+06,10000,66.472
3,100,15,10,1.00E+06,1.00E+05,62.583
3,100,15,10,2.00E+06,1000,67.343
3,100,15,10,2.00E+06,10000,64.826
3,100,15,10,2.00E+06,1.00E+05,66.386
3,100,15,10,1.00E+07,1000,90.511
3,100,15,10,1.00E+07,10000,79.223
3,100,15,10,1.00E+07,1.00E+05,76.874
3,100,15,60,1.00E+05,1000,64.044
3,100,15,60,1.00E+05,10000,64.742
3,100,15,60,1.00E+05,1.00E+05,66.941
3,100,15,60,1.00E+06,1000,63.863
3,100,15,60,1.00E+06,10000,66.607
3,100,15,60,1.00E+06,1.00E+05,65.311
3,100,15,60,2.00E+06,1000,69.171
3,100,15,60,2.00E+06,10000,65.953
3,100,15,60,2.00E+06,1.00E+05,64.765
3,100,15,60,1.00E+07,1000,84.66
3,100,15,60,1.00E+07,10000,112.28
3,100,15,60,1.00E+07,1.00E+05,95.76
3,100,15,120,1.00E+05,1000,64.211
3,100,15,120,1.00E+05,10000,64.167
3,100,15,120,1.00E+05,1.00E+05,63.329
3,100,15,120,1.00E+06,1000,63.984
3,100,15,120,1.00E+06,10000,64.097
3,100,15,120,1.00E+06,1.00E+05,65.351
3,100,15,120,2.00E+06,1000,73.183
3,100,15,120,2.00E+06,10000,69.076
3,100,15,120,2.00E+06,1.00E+05,65.147
3,100,15,120,1.00E+07,1000,116.24
3,100,15,120,1.00E+07,10000,79.947
3,100,15,120,1.00E+07,1.00E+05,92.205
3,100,15,300,1.00E+05,1000,65.045
3,100,15,300,1.00E+05,10000,64.505
3,100,15,300,1.00E+05,1.00E+05,64.524
3,100,15,300,1.00E+06,1000,64.595
3,100,15,300,1.00E+06,10000,63.67
3,100,15,300,1.00E+06,1.00E+05,66.272
3,100,15,300,2.00E+06,1000,73.111
3,100,15,300,2.00E+06,10000,67.868
3,100,15,300,2.00E+06,1.00E+05,66.524
3,100,15,300,1.00E+07,1000,92.761
3,100,15,300,1.00E+07,10000,112.37
3,100,15,300,1.00E+07,1.00E+05,88.835
3,100,18,1,1.00E+05,1000,66.05
3,100,18,1,1.00E+05,10000,65.814
3,100,18,1,1.00E+05,1.00E+05,64.703
3,100,18,1,1.00E+06,1000,68.864
3,100,18,1,1.00E+06,10000,66.289
3,100,18,1,1.00E+06,1.00E+05,62.463
3,100,18,1,2.00E+06,1000,64.432
3,100,18,1,2.00E+06,10000,65.047
3,100,18,1,2.00E+06,1.00E+05,71.246
3,100,18,1,1.00E+07,1000,702.26
3,100,18,1,1.00E+07,10000,309.25
3,100,18,1,1.00E+07,1.00E+05,198.28
3,100,18,10,1.00E+05,1000,65.944
3,100,18,10,1.00E+05,10000,64.379
3,100,18,10,1.00E+05,1.00E+05,67.209
3,100,18,10,1.00E+06,1000,64.319
3,100,18,10,1.00E+06,10000,64.227
3,100,18,10,1.00E+06,1.00E+05,69.667
3,100,18,10,2.00E+06,1000,68.209
3,100,18,10,2.00E+06,10000,69.636
3,100,18,10,2.00E+06,1.00E+05,65.606
3,100,18,10,1.00E+07,1000,102.38
3,100,18,10,1.00E+07,10000,83.471
3,100,18,10,1.00E+07,1.00E+05,69.374
3,100,18,60,1.00E+05,1000,65.3
3,100,18,60,1.00E+05,10000,63.314
3,100,18,60,1.00E+05,1.00E+05,63.407
3,100,18,60,1.00E+06,1000,66.68
3,100,18,60,1.00E+06,10000,65.063
3,100,18,60,1.00E+06,1.00E+05,65.151
3,100,18,60,2.00E+06,1000,68.587
3,100,18,60,2.00E+06,10000,70.304
3,100,18,60,2.00E+06,1.00E+05,66.677
3,100,18,60,1.00E+07,1000,123.35
3,100,18,60,1.00E+07,10000,82.128
3,100,18,60,1.00E+07,1.00E+05,90.91
3,100,18,120,1.00E+05,1000,67.12
3,100,18,120,1.00E+05,10000,65.047
3,100,18,120,1.00E+05,1.00E+05,64.297
3,100,18,120,1.00E+06,1000,63.803
3,100,18,120,1.00E+06,10000,67.104
3,100,18,120,1.00E+06,1.00E+05,67.592
3,100,18,120,2.00E+06,1000,73.353
3,100,18,120,2.00E+06,10000,68.003
3,100,18,120,2.00E+06,1.00E+05,65.135
3,100,18,120,1.00E+07,1000,135.05
3,100,18,120,1.00E+07,10000,88.401
3,100,18,120,1.00E+07,1.00E+05,106.27
3,100,18,300,1.00E+05,1000,64.887
3,100,18,300,1.00E+05,10000,64.092
3,100,18,300,1.00E+05,1.00E+05,62.776
3,100,18,300,1.00E+06,1000,67.734
3,100,18,300,1.00E+06,10000,69.586
3,100,18,300,1.00E+06,1.00E+05,66.527
3,100,18,300,2.00E+06,1000,65.356
3,100,18,300,2.00E+06,10000,70.341
3,100,18,300,2.00E+06,1.00E+05,66.129
3,100,18,300,1.00E+07,1000,81.078
3,100,18,300,1.00E+07,10000,155.82
3,100,18,300,1.00E+07,1.00E+05,105.92
3,1000,1,1,1.00E+05,1000,3721.7
3,1000,1,1,1.00E+05,10000,26560
3,1000,1,1,1.00E+05,1.00E+05,18295
3,1000,1,1,1.00E+06,1000,3873.6
3,1000,1,1,1.00E+06,10000,27277
3,1000,1,1,1.00E+06,1.00E+05,18613
3,1000,1,1,2.00E+06,1000,3802.4
3,1000,1,1,2.00E+06,10000,26133
3,1000,1,1,2.00E+06,1.00E+05,20608
3,1000,1,1,1.00E+07,1000,3647.1
3,1000,1,1,1.00E+07,10000,28093
3,1000,1,1,1.00E+07,1.00E+05,19534
3,1000,1,10,1.00E+05,1000,3611.5
3,1000,1,10,1.00E+05,10000,26871
3,1000,1,10,1.00E+05,1.00E+05,16590
3,1000,1,10,1.00E+06,1000,3667.4
3,1000,1,10,1.00E+06,10000,27309
3,1000,1,10,1.00E+06,1.00E+05,17530
3,1000,1,10,2.00E+06,1000,3695.4
3,1000,1,10,2.00E+06,10000,27772
3,1000,1,10,2.00E+06,1.00E+05,20174
3,1000,1,10,1.00E+07,1000,4052.6
3,1000,1,10,1.00E+07,10000,26838
3,1000,1,10,1.00E+07,1.00E+05,23113
3,1000,1,60,1.00E+05,1000,3700
3,1000,1,60,1.00E+05,10000,28009
3,1000,1,60,1.00E+05,1.00E+05,19378
3,1000,1,60,1.00E+06,1000,3688.1
3,1000,1,60,1.00E+06,10000,25825
3,1000,1,60,1.00E+06,1.00E+05,18869
3,1000,1,60,2.00E+06,1000,3909.5
3,1000,1,60,2.00E+06,10000,26589
3,1000,1,60,2.00E+06,1.00E+05,18749
3,1000,1,60,1.00E+07,1000,3776.8
3,1000,1,60,1.00E+07,10000,26484
3,1000,1,60,1.00E+07,1.00E+05,20289
3,1000,1,120,1.00E+05,1000,3651.3
3,1000,1,120,1.00E+05,10000,25109
3,1000,1,120,1.00E+05,1.00E+05,17002
3,1000,1,120,1.00E+06,1000,3680.6
3,1000,1,120,1.00E+06,10000,26812
3,1000,1,120,1.00E+06,1.00E+05,21054
3,1000,1,120,2.00E+06,1000,3720
3,1000,1,120,2.00E+06,10000,27997
3,1000,1,120,2.00E+06,1.00E+05,20096
3,1000,1,120,1.00E+07,1000,3985.9
3,1000,1,120,1.00E+07,10000,26303
3,1000,1,120,1.00E+07,1.00E+05,17739
3,1000,1,300,1.00E+05,1000,3856.5
3,1000,1,300,1.00E+05,10000,25141
3,1000,1,300,1.00E+05,1.00E+05,19425
3,1000,1,300,1.00E+06,1000,4019.5
3,1000,1,300,1.00E+06,10000,25635
3,1000,1,300,1.00E+06,1.00E+05,21436
3,1000,1,300,2.00E+06,1000,3715.9
3,1000,1,300,2.00E+06,10000,26904
